area_m2,precio,banios,alcobas,latitud,longitud,nombre_cliente
87.0,261000000.0,5,3,4.7912152710337645,-74.087495623467873,Ana Prieto Jaramillo
174.0,261000000.0,5,2,3.4036860842939172,-76.586204276933358,Valentina Cardenas Salazar
174.0,261000000.0,5,1,4.4822598622315226,-74.137853715562613,Isabella Alvarez Guerrero
145.0,261000000.0,5,1,4.5851987769123133,-74.129201992904953,Laura Gomez Henao
174.0,261000000.0,5,1,3.4341657512298203,-76.563833034154939,Samuel Lopez Martinez
145.0,261000000.0,5,4,3.4313823507392711,-76.550673934956649,Carolina Prieto Gonzalez
174.0,261000000.0,5,4,4.5425951922679646,-74.155647893611274,Andres Patino Jaramillo
174.0,261000000.0,5,2,4.5389542844697672,-74.14275918329939,Daniel Hernandez Quintero
145.0,261000000.0,5,4,3.4325491447704692,-76.563835283823991,Mateo Moreno Lopez
174.0,261000000.0,5,3,3.3931094816344545,-76.559668502471169,Sofia Alvarez Ramirez
174.0,261000000.0,5,2,3.4174617373676175,-76.585894195825546,Sara Arrieta Alvarez
174.0,261000000.0,5,2,4.5056749435996206,-74.180288222335008,Maria Arboleda Montoya
87.0,261000000.0,5,1,4.7586660032853647,-74.072787385111937,Santiago Fernandez Acosta
174.0,261000000.0,5,4,4.5710655201041783,-74.192026343457286,Carolina Quintero Gonzalez
174.0,522000000.0,5,4,4.7469549455806872,-74.036674143303017,Valentina Moreno Villa
174.0,522000000.0,5,2,4.7523073095983985,-74.056335569537183,Nicole Rodriguez Quintero
174.0,522000000.0,5,4,4.7902054122884783,-74.054279988227876,Sara Arrieta Botero
174.0,522000000.0,5,1,4.809283291567704,-74.0744372015519,Carolina Patino Acosta
122.0,158600000.0,5,4,3.4020158643139569,-76.546131358058545,Diego Fernandez Jaramillo
122.0,158600000.0,5,1,3.3995899548905224,-76.557084951518192,Laura Velez Restrepo
122.0,158600000.0,5,1,4.63365463907166,-74.184569933708971,Valentina Quintero Osorio
122.0,158600000.0,5,1,4.6382800802886122,-74.191076087878088,Santiago Moreno Quintero
122.0,158600000.0,5,3,3.4065883773964152,-76.548179000772691,Ana Arboleda Herrera
122.0,158600000.0,5,3,4.6316574200149345,-74.1962229216549,Nicolás Valencia Villa
101.0,181800000.0,5,3,3.45876274992484,-76.551683901538809,Andres Castillo Munoz
101.0,181800000.0,5,4,3.4276870991452415,-76.5531564706745,Sara Alvarez Mendoza
101.0,181800000.0,5,4,3.4352932498433559,-76.555283638833288,Nicolás Martinez Herrera
101.0,181800000.0,5,1,3.4291128720388477,-76.560083501893772,Juliana Valencia Herrera
101.0,181800000.0,5,1,3.4378907807580732,-76.565909840109768,Maria Diaz Salazar
101.0,181800000.0,5,2,4.5752220976873108,-74.124751882539869,Santiago Rodriguez Munoz
101.0,181800000.0,5,4,3.4456634290596764,-76.569125498251466,Camila Castillo Jaramillo
82.0,205000000.0,5,3,4.58323224461189,-74.096359509923133,Laura Gomez Alvarez
82.0,205000000.0,5,1,6.1927499084235542,-75.641417869974163,Daniel Jimenez Alvarez
164.0,410000000.0,5,3,6.172450350620057,-75.651369093136353,Carlos Velez Villa
164.0,410000000.0,5,2,6.1918820855255365,-75.660197834738,Andres Castro Ramirez
164.0,410000000.0,5,3,4.6088199928644658,-74.1095190965395,Carolina Alvarez Martinez
164.0,410000000.0,5,1,6.194897585730943,-75.640127039503454,Antonia Ortiz Restrepo
164.0,410000000.0,5,2,6.170515938597342,-75.640069454729328,Santiago Rodriguez Cano
164.0,410000000.0,5,2,6.1769264930992733,-75.6483662983499,Ana Gomez Salazar
164.0,410000000.0,5,2,4.5885825974072825,-74.1003151644142,Valentina Rodriguez Munoz
164.0,410000000.0,5,3,4.6245269010301406,-74.096319125965863,Sebastian Jimenez Quintero
163.0,228200000.0,5,1,3.4174560292554861,-76.524006919020508,Nicole Uribe Salazar
163.0,456400000.0,5,3,4.6781874952028124,-74.068301062995246,Sara Torres Mendoza
163.0,456400000.0,5,4,4.6630291081220365,-74.060877800010246,Carlos Patino Garcia
163.0,456400000.0,5,1,4.6794987632518481,-74.0586081899016,Mateo Alvarez Guerrero
163.0,456400000.0,5,1,4.6629862213852249,-74.059697774244952,Juan Alvarez Herrera
163.0,456400000.0,5,1,4.6501022106753194,-74.060334956539251,Nicole Cardenas Acosta
109.0,119900000.0,5,1,4.6255404631219816,-74.203222978672642,Mateo Castro Acosta
109.0,119900000.0,5,3,4.631926101562498,-74.21303109642696,Nicolás Prieto Quintero
109.0,119900000.0,5,2,4.6228813622538212,-74.212300545869226,Valentina Martinez Herrera
109.0,119900000.0,5,2,4.62638192127911,-74.225955502073361,Santiago Arboleda Restrepo
109.0,119900000.0,5,2,4.6344105585270121,-74.214629990094949,Laura Rodriguez Guerrero
109.0,239800000.0,5,2,4.7115095911066938,-74.145081451615667,Isabella Torres Jaramillo
109.0,239800000.0,5,3,4.6817890665189426,-74.172867808255972,Laura Martinez Martinez
149.0,298000000.0,5,3,6.36717895135671,-75.6467534791335,Carolina Perez Lopez
149.0,298000000.0,5,2,3.43831528157378,-76.5799264183363,Diego Fernandez Botero
149.0,298000000.0,5,1,4.5492271321072613,-74.077934972788384,Mateo Martinez Munoz
149.0,298000000.0,5,1,4.5941319928329074,-74.091179595081243,Juliana Restrepo Jaramillo
149.0,298000000.0,5,1,4.5554586262295214,-74.09966773085668,Andres Martinez Herrera
149.0,298000000.0,5,4,3.43253819950841,-76.573154496513567,Diego Arrieta Jaramillo
149.0,298000000.0,5,1,3.4399610424719693,-76.57218252673286,David Perez Cano
149.0,298000000.0,5,4,3.4363991248452579,-76.584304812044053,Sara Alvarez Mendoza
149.0,298000000.0,5,4,4.5767080240284583,-74.127519112612518,Marcela Castro Jaramillo
149.0,298000000.0,5,4,4.70727706251158,-74.113600527617976,Nicole Restrepo Botero
149.0,298000000.0,5,3,4.6959775830693866,-74.11972553576436,Mateo Restrepo Jaramillo
149.0,298000000.0,5,1,4.7071536145940716,-74.1583857331352,Maria Velez Martinez
149.0,298000000.0,5,3,3.4462240259944243,-76.575434736158243,Isabella Quintero Ramirez
149.0,298000000.0,5,4,4.5749984867340654,-74.139725825814949,Ana Restrepo Guerrero
149.0,298000000.0,5,4,4.7271631105782284,-74.106026148033479,Juliana Castro Jaramillo
149.0,298000000.0,5,3,4.7317915060011648,-74.136811194592937,Daniel Quintero Osorio
149.0,298000000.0,5,2,6.3513829005845,-75.608767376444277,Lucas Martinez Osorio
149.0,298000000.0,5,2,4.6854994509505081,-74.155447416582049,Sebastian Valencia Restrepo
149.0,298000000.0,5,3,4.7187381880473449,-74.149741902001566,Samuel Patino Jaramillo
149.0,298000000.0,5,3,6.3431231306303246,-75.586695444705711,Valentina Gomez Jaramillo
149.0,298000000.0,5,2,4.7278768779982041,-74.105136780159242,Maria Arrieta Henao
149.0,298000000.0,5,1,3.4403137203572212,-76.573789070577561,Nicolás Alvarez Jaramillo
149.0,596000000.0,5,4,6.2164612030509989,-75.576148479024283,Marcela Quintero Guerrero
146.0,160600000.0,5,2,4.6301463140300205,-74.210073924902446,Juliana Alvarez Villa
146.0,160600000.0,5,3,4.6254533238118567,-74.222685609298352,Isabella Ortiz Jaramillo
146.0,160600000.0,5,3,4.6428010242821713,-74.225576357094383,Diego Castro Cifuentes
146.0,160600000.0,5,3,4.6398725215473036,-74.211666565431685,Juan Gomez Ramirez
146.0,160600000.0,5,4,4.6331220549454395,-74.214291323498585,Mateo Lopez Mendoza
146.0,160600000.0,5,3,4.6251115897961892,-74.208294524537578,Valentina Restrepo Cifuentes
146.0,321200000.0,5,1,4.6672348099932037,-74.128644677390923,Sofia Diaz Mendoza
146.0,321200000.0,5,4,4.6617170067609646,-74.171106167670928,Juan Patino Herrera
146.0,321200000.0,5,4,4.6602643229122993,-74.150448714445332,Carolina Arboleda Henao
123.0,172200000.0,5,2,3.4095251169346867,-76.523700750359779,Valentina Ortiz Jaramillo
123.0,172200000.0,5,1,3.418302786863789,-76.537408858584513,Mateo Cardenas Jaramillo
123.0,172200000.0,5,2,3.4037697170477488,-76.527138426849191,Camila Quintero Villa
123.0,344400000.0,5,2,4.6572517385971,-74.057635419411753,Maria Diaz Mendoza
138.0,207000000.0,5,4,3.3924296884978165,-76.602424847226558,Santiago Arboleda Henao
115.0,207000000.0,5,3,4.5668893175099958,-74.127517655150029,Laura Moreno Gonzalez
115.0,207000000.0,5,1,3.4292470551299075,-76.573930688267083,Juan Velez Acosta
115.0,207000000.0,5,3,3.4492102893294723,-76.57766298311607,Camila Ortiz Herrera
115.0,207000000.0,5,1,3.4310470154824491,-76.55949492947,Carlos Castillo Mendoza
115.0,207000000.0,5,4,4.5884938026114233,-74.121146841290354,Carlos Moreno Salazar
115.0,207000000.0,5,1,4.5614019758029665,-74.123305677783378,Camila Lopez Cano
138.0,207000000.0,5,1,3.4451059839533338,-76.576521346785341,Antonia Rodriguez Restrepo
138.0,207000000.0,5,2,3.438456553505818,-76.606448292467,Andres Castillo Gonzalez
138.0,207000000.0,5,4,4.564850519562861,-74.1635353824951,Valentina Arboleda Villa
115.0,207000000.0,5,3,3.4483043854021131,-76.570602926084192,Juan Arboleda Gonzalez
138.0,414000000.0,5,1,4.76221472814663,-74.078542669472071,Nicole Castro Botero
138.0,414000000.0,5,4,4.752705615571843,-74.0614797076076,Sara Jimenez Jaramillo
82.0,139400000.0,5,3,4.7277152242381071,-74.056695350950974,Laura Diaz Lopez
82.0,139400000.0,5,2,4.7786990301290384,-74.054928688467,Lucas Perez Montoya
82.0,139400000.0,5,1,4.76215017898223,-74.0804150110473,Nicolás Perez Ramirez
82.0,139400000.0,5,2,4.7139780769132971,-74.099430780036087,Mateo Quintero Jaramillo
82.0,139400000.0,5,3,4.7163670653154162,-74.072453040444472,Valentina Perez Jaramillo
164.0,278800000.0,5,3,4.8211927973297888,-74.103845302346244,Andres Hernandez Osorio
164.0,278800000.0,5,3,4.8006718431745137,-74.081717356144836,Santiago Hernandez Martinez
164.0,278800000.0,5,2,4.7757633414467255,-74.139313948418334,Laura Diaz Mendoza
93.0,120900000.0,5,2,4.6531247318898918,-74.182795074999646,Carolina Castillo Montoya
93.0,120900000.0,5,1,3.3955000134500821,-76.552361261270192,Carlos Rodriguez Garcia
93.0,120900000.0,5,1,4.6694308255489947,-74.193848345397072,Sofia Perez Cifuentes
93.0,120900000.0,5,3,4.6456160516088874,-74.197788615755059,Juliana Castro Alvarez
93.0,120900000.0,5,1,4.6473564933820795,-74.198355900451716,Lucas Hernandez Herrera
186.0,241800000.0,5,1,3.4000218718526023,-76.558398121037385,Ana Quintero Gonzalez
186.0,241800000.0,5,1,4.6357463976531408,-74.1899639863326,Isabella Torres Ramirez
186.0,241800000.0,5,4,4.6694044815129248,-74.203654433557972,Carolina Hernandez Guerrero
186.0,241800000.0,5,4,3.4128460442104194,-76.562076848608839,Laura Perez Villa
151.0,302000000.0,5,4,4.56180709490033,-74.108808355901687,Daniel Jimenez Garcia
151.0,302000000.0,5,3,3.4474817190934979,-76.573725952459341,Lucas Castillo Alvarez
151.0,302000000.0,5,2,6.3667400614227558,-75.622110650312038,Ana Jimenez Ramirez
151.0,302000000.0,5,3,4.7359245507638352,-74.1066923494396,Samuel Perez Salazar
151.0,302000000.0,5,3,6.3109652666904834,-75.6165592993371,Isabella Valencia Cifuentes
151.0,302000000.0,5,4,4.5478452247746013,-74.116223105163868,Ana Quintero Villa
151.0,604000000.0,5,1,6.1898682408107479,-75.574659576739109,Carolina Moreno Ramirez
151.0,604000000.0,5,1,6.2075670583811533,-75.59051840055551,Maria Torres Quintero
151.0,604000000.0,5,4,6.1851142854197736,-75.5647622361027,David Prieto Alvarez
181.0,253400000.0,5,2,3.409159274801719,-76.54354038545894,Camila Castro Botero
181.0,253400000.0,5,3,3.4190058370701313,-76.522319439186461,Daniel Rodriguez Munoz
181.0,253400000.0,5,2,3.4006467050237252,-76.542804324221379,Diego Gomez Cifuentes
181.0,253400000.0,5,4,3.3970737757074261,-76.51695305882258,Lucas Velez Botero
181.0,253400000.0,5,2,3.4086771325544043,-76.522838179323472,Nicolás Moreno Osorio
181.0,506800000.0,5,2,4.6513040028513819,-74.057409691752824,Valentina Gomez Alvarez
106.0,265000000.0,5,1,6.189331669704945,-75.654278994349369,Nicole Castillo Munoz
106.0,265000000.0,5,2,6.18078205126891,-75.640361447865288,Daniel Patino Martinez
106.0,265000000.0,5,1,4.6154272143564414,-74.099190799889442,Laura Quintero Herrera
106.0,265000000.0,5,4,6.1926445866789939,-75.648363633877977,Laura Restrepo Herrera
134.0,174200000.0,5,2,4.6323750760902236,-74.192547952444471,Carolina Jimenez Garcia
134.0,174200000.0,5,1,4.6441691224511086,-74.195528711359856,Marcela Castillo Botero
134.0,174200000.0,5,3,3.4059281853223284,-76.54422640900745,David Arboleda Restrepo
134.0,174200000.0,5,3,4.6610620344478981,-74.1949769277083,Juan Fernandez Osorio
134.0,174200000.0,5,4,3.4140039354771661,-76.554177760985354,Sara Castillo Munoz
134.0,174200000.0,5,3,4.6465447881734239,-74.187325118747538,Sebastian Patino Cifuentes
134.0,174200000.0,5,4,4.6487763004261069,-74.187645315165,Nicolás Moreno Osorio
134.0,174200000.0,5,2,4.6372278153659821,-74.187271360422315,Ana Gomez Cano
134.0,174200000.0,5,2,4.66461617420178,-74.208200986964087,Juan Martinez Quintero
141.0,197400000.0,5,3,3.4139965871561286,-76.520692899969617,Sofia Alvarez Henao
141.0,197400000.0,5,4,3.4104469230603769,-76.540505062576329,Laura Velez Henao
141.0,197400000.0,5,3,3.4036327798474222,-76.53446241024902,Juliana Arrieta Montoya
141.0,197400000.0,5,2,3.4117005873836423,-76.528386075872831,Santiago Castillo Montoya
141.0,197400000.0,5,3,3.4091213594246037,-76.519838620304341,Juan Arboleda Montoya
141.0,394800000.0,5,1,4.6753823070994471,-74.054286577440308,Valentina Velez Cifuentes
141.0,394800000.0,5,4,4.6775233950018329,-74.0554012274679,Samuel Torres Ramirez
141.0,394800000.0,5,3,4.6769112728340483,-74.059388224441847,Valentina Velez Mendoza
141.0,394800000.0,5,2,4.6793946596743563,-74.061460832369193,Nicolás Castillo Garcia
141.0,394800000.0,5,4,4.65694922870425,-74.061210348659429,Nicole Arrieta Alvarez
190.0,209000000.0,5,1,4.6304286227587568,-74.221935695911014,Maria Hernandez Ramirez
95.0,209000000.0,5,4,4.6846218318961448,-74.126711858411085,Nicole Rodriguez Restrepo
95.0,209000000.0,5,4,4.7181392769337194,-74.135062814921554,Sara Uribe Acosta
190.0,209000000.0,5,3,4.6199743630212966,-74.220073710454159,Valentina Uribe Osorio
190.0,209000000.0,5,2,4.6295546254426334,-74.20318090924475,Carlos Alvarez Munoz
190.0,418000000.0,5,2,4.688742232469699,-74.159064865027489,Maria Arrieta Jaramillo
190.0,418000000.0,5,2,4.6608257788573448,-74.136690916260335,Camila Lopez Ramirez
129.0,232200000.0,5,3,3.4410424975674667,-76.565960797021887,Santiago Moreno Botero
129.0,232200000.0,5,3,4.5784965216681686,-74.124342851829681,Samuel Quintero Montoya
129.0,232200000.0,5,4,3.4334879786146408,-76.5633915797804,Ana Perez Martinez
129.0,232200000.0,5,4,3.4452302995405826,-76.568075658734131,Juan Lopez Cifuentes
101.0,141400000.0,5,3,3.4159833415900747,-76.5303546155152,Nicolás Prieto Cano
101.0,282800000.0,5,4,4.676450312490509,-74.053558238705563,Diego Rodriguez Henao
101.0,282800000.0,5,2,4.6752911185367667,-74.054739787969581,Ana Valencia Acosta
101.0,282800000.0,5,2,4.6633638996191058,-74.065137658447654,David Valencia Gonzalez
101.0,282800000.0,5,2,4.65530909616165,-74.068636970122441,David Restrepo Martinez
101.0,282800000.0,5,2,4.6565189330596439,-74.064991157625926,Carolina Uribe Cano
102.0,153000000.0,5,1,3.3949885941127342,-76.548982233278608,Samuel Hernandez Guerrero
102.0,153000000.0,5,1,3.4171079744522328,-76.560341337604029,Carlos Hernandez Guerrero
85.0,153000000.0,5,2,4.5855327675974378,-74.121406576464082,Ana Torres Montoya
85.0,153000000.0,5,3,4.5849518735581718,-74.129193313843686,Camila Jimenez Jaramillo
102.0,153000000.0,5,4,4.50102705643294,-74.168535892519159,Juan Jimenez Montoya
102.0,153000000.0,5,3,4.4997167277471553,-74.186605567210663,Marcela Torres Cifuentes
85.0,153000000.0,5,1,4.5707434577119459,-74.13996265841061,Mateo Castro Acosta
102.0,153000000.0,5,4,4.5321191187413294,-74.160703947362833,Mateo Moreno Guerrero
85.0,153000000.0,5,4,3.4397210772693048,-76.55727903578466,Antonia Quintero Acosta
85.0,153000000.0,5,1,3.4540831034834358,-76.570351551815321,Sara Fernandez Jaramillo
102.0,153000000.0,5,3,4.478766153763627,-74.190093250645475,Valentina Moreno Alvarez
85.0,153000000.0,5,2,4.5802959243760633,-74.135100467261282,Sara Rodriguez Herrera
85.0,153000000.0,5,2,4.5674657302175969,-74.135579529320964,Nicole Velez Alvarez
102.0,153000000.0,5,3,3.4015728404981838,-76.566350796926386,Camila Moreno Henao
102.0,153000000.0,5,1,3.4279938200683522,-76.5547092123396,Mateo Rodriguez Henao
85.0,153000000.0,5,4,3.4547643359229308,-76.551528954645462,Daniel Uribe Quintero
102.0,153000000.0,5,3,4.5279132031836777,-74.185162709416758,Valentina Castro Herrera
102.0,153000000.0,5,4,3.4087695610478046,-76.600623590495488,Juliana Castro Henao
180.0,306000000.0,5,3,4.7866565072593215,-74.145183629287772,Nicolás Prieto Henao
102.0,306000000.0,5,1,4.7991584451822087,-74.09656406022583,Santiago Diaz Jaramillo
153.0,306000000.0,5,2,4.7324216842198741,-74.148155722869319,Daniel Fernandez Jaramillo
153.0,306000000.0,5,3,4.57813624453639,-74.140833568691747,Carlos Diaz Herrera
153.0,306000000.0,5,4,4.5414802385208866,-74.131368038953468,David Alvarez Guerrero
153.0,306000000.0,5,1,4.7436470543175977,-74.102706801064627,Isabella Arrieta Salazar
102.0,306000000.0,5,3,4.7716652497855225,-74.036907464310673,Sebastian Rodriguez Osorio
180.0,306000000.0,5,1,4.7840049550678749,-74.073045793454824,Nicole Lopez Cano
170.0,306000000.0,5,4,3.4525034077300405,-76.566917799243214,Diego Restrepo Henao
170.0,306000000.0,5,4,4.589309815422272,-74.134059924634158,Camila Patino Gonzalez
180.0,306000000.0,5,4,4.8246342506396163,-74.136189397127254,Sara Alvarez Guerrero
153.0,306000000.0,5,2,3.4385850359689032,-76.569529951411681,Marcela Martinez Alvarez
170.0,306000000.0,5,1,3.4417681201196566,-76.564647047201632,Diego Hernandez Jaramillo
153.0,306000000.0,5,2,4.745725311057436,-74.124595611019416,Samuel Rodriguez Villa
153.0,306000000.0,5,2,3.4284390367462905,-76.569946110628322,Antonia Moreno Munoz
153.0,306000000.0,5,4,6.3487437539541638,-75.592611505903349,Maria Perez Jaramillo
180.0,306000000.0,5,1,4.7529154653841665,-74.145964701806989,Antonia Hernandez Martinez
170.0,306000000.0,5,2,3.4576027324120182,-76.56399150355206,Ana Quintero Jaramillo
153.0,306000000.0,5,2,6.3332042998118858,-75.655903139736168,David Cardenas Jaramillo
153.0,306000000.0,5,3,4.7278505179700518,-74.109870460843368,Diego Perez Alvarez
153.0,306000000.0,5,2,4.5780552771139895,-74.140018539912035,David Velez Martinez
153.0,306000000.0,5,3,4.6895085703228938,-74.122426915619585,Maria Torres Osorio
153.0,306000000.0,5,2,3.4449299612352839,-76.5828265552416,Samuel Arrieta Montoya
170.0,306000000.0,5,1,3.4471148542403149,-76.551909059873182,Laura Valencia Henao
153.0,306000000.0,5,2,3.4407257139511835,-76.5638929798016,David Valencia Martinez
170.0,306000000.0,5,2,4.5876107963770174,-74.1197023726097,Sofia Restrepo Guerrero
153.0,306000000.0,5,4,4.5908292775908563,-74.074441969135023,Juan Alvarez Cano
102.0,306000000.0,5,3,4.8096552207203551,-74.05761984511112,Nicole Martinez Jaramillo
153.0,306000000.0,5,3,4.583396718906493,-74.1459317263715,Camila Perez Gonzalez
153.0,306000000.0,5,4,6.3572314997682717,-75.651346076539184,Ana Diaz Montoya
170.0,306000000.0,5,1,4.5610144944991555,-74.129880919871283,Camila Fernandez Mendoza
180.0,306000000.0,5,2,4.7633608419075246,-74.053234540152914,Sebastian Cardenas Lopez
153.0,306000000.0,5,2,4.5813587056852025,-74.08160333383006,Mateo Alvarez Herrera
89.0,133500000.0,5,4,3.4053441047850459,-76.568140564735131,Daniel Rodriguez Osorio
89.0,133500000.0,5,2,4.5730075484200245,-74.10342464525057,Carolina Quintero Martinez
89.0,133500000.0,5,3,3.4217225244411682,-76.5544845818723,Valentina Cardenas Guerrero
89.0,133500000.0,5,3,3.3957118536171182,-76.605956945971712,Sara Uribe Herrera
89.0,133500000.0,5,1,4.4997131288475014,-74.129231013104956,Mateo Perez Restrepo
89.0,133500000.0,5,2,3.4350547312815913,-76.55142568855986,Lucas Perez Jaramillo
89.0,133500000.0,5,1,3.4047335288125247,-76.598004271027548,Juan Rodriguez Martinez
89.0,267000000.0,5,1,4.80801013932399,-74.08243326400013,Isabella Arboleda Lopez
178.0,267000000.0,5,3,3.440372685843033,-76.590802425790926,Sofia Ortiz Henao
178.0,267000000.0,5,2,3.3937039117579166,-76.5516921323095,Carolina Restrepo Henao
178.0,267000000.0,5,3,4.4709934282532027,-74.15544355173364,Antonia Gomez Guerrero
178.0,267000000.0,5,1,3.4017308778910955,-76.590182795145054,Valentina Fernandez Alvarez
178.0,267000000.0,5,4,3.4005994145509564,-76.563277399837162,Juliana Quintero Restrepo
89.0,267000000.0,5,2,4.7523254170502565,-74.024172138348277,Carolina Cardenas Jaramillo
178.0,267000000.0,5,1,4.54512004278366,-74.117425142629656,Isabella Rodriguez Jaramillo
89.0,267000000.0,5,1,4.7503259193096472,-74.017442300894245,Valentina Hernandez Garcia
89.0,267000000.0,5,4,4.8099576919893661,-74.09289508902377,Nicole Patino Ramirez
89.0,267000000.0,5,2,4.8177535950875106,-74.027695796358032,Isabella Torres Alvarez
178.0,267000000.0,5,2,3.4478517078713886,-76.599916106632,Camila Arboleda Herrera
178.0,534000000.0,5,1,4.829841286610014,-74.0709618684358,Samuel Gomez Martinez
178.0,534000000.0,5,4,4.7507682626302676,-74.085603506038666,Sofia Castillo Villa
178.0,534000000.0,5,1,4.7975078765723129,-74.0954090573744,Andres Cardenas Alvarez
178.0,534000000.0,5,2,4.767616970174954,-74.043678501711881,Lucas Arrieta Botero
159.0,222600000.0,5,3,3.4089074830956738,-76.520833475321112,Diego Alvarez Jaramillo
159.0,222600000.0,5,2,3.4133494249601144,-76.527010759726977,Lucas Gomez Cifuentes
159.0,222600000.0,5,3,3.4180530945787924,-76.544752587788864,Juliana Hernandez Salazar
159.0,222600000.0,5,4,3.4097800939070253,-76.5310902882629,Diego Martinez Garcia
159.0,222600000.0,5,2,3.41630046182409,-76.5199546331649,Sara Valencia Herrera
159.0,222600000.0,5,3,3.3989366088118538,-76.5393815919551,Sebastian Castro Herrera
159.0,445200000.0,5,3,4.6651299037948437,-74.059831393860748,Antonia Uribe Montoya
155.0,310000000.0,5,4,3.4344841719521204,-76.5704054310403,Camila Perez Mendoza
155.0,310000000.0,5,2,4.7115763130384778,-74.153345164670313,Andres Valencia Ramirez
155.0,310000000.0,5,2,6.3477586558543155,-75.64354082186378,Lucas Rodriguez Jaramillo
155.0,310000000.0,5,2,4.6874860697451091,-74.109765644781788,Sebastian Gomez Lopez
124.0,310000000.0,5,3,4.626364206754201,-74.094015790000853,Lucas Hernandez Villa
155.0,310000000.0,5,1,3.4302801829749514,-76.585109177900364,Laura Uribe Montoya
124.0,310000000.0,5,4,4.6230289192562219,-74.106537767830631,Sofia Diaz Alvarez
124.0,310000000.0,5,3,6.1901122563934372,-75.64904537369,Daniel Castillo Lopez
155.0,310000000.0,5,3,3.4414998509837051,-76.56861983539433,Maria Prieto Munoz
124.0,310000000.0,5,2,4.6117421531922549,-74.103111904636677,Laura Arrieta Ramirez
124.0,310000000.0,5,1,4.5832007169906426,-74.100112563528214,Andres Rodriguez Cifuentes
155.0,310000000.0,5,1,6.3337260783664044,-75.610391469956312,Lucas Martinez Salazar
124.0,310000000.0,5,1,4.5908586310333179,-74.113083228516459,Daniel Restrepo Lopez
155.0,310000000.0,5,1,6.3639277893343582,-75.652151130728242,David Moreno Henao
124.0,310000000.0,5,3,4.6069301394129862,-74.1006187716279,Daniel Prieto Cifuentes
155.0,310000000.0,5,4,3.4420197468057978,-76.58650034285732,Sebastian Lopez Cano
155.0,310000000.0,5,1,6.3109313534576525,-75.630531071356131,Isabella Alvarez Lopez
155.0,310000000.0,5,1,4.7156214808153658,-74.155999677493782,Diego Martinez Mendoza
124.0,310000000.0,5,3,6.1893556535549266,-75.651416527002127,Sara Valencia Villa
155.0,620000000.0,5,2,6.2056144259521888,-75.581417957394308,Juan Rodriguez Herrera
155.0,620000000.0,5,3,6.1820444800259571,-75.594978885780861,Marcela Quintero Guerrero
155.0,620000000.0,5,4,6.1939673023296313,-75.5636061361187,Juliana Perez Cano
155.0,620000000.0,5,1,6.212763572352519,-75.569181979054775,Maria Rodriguez Botero
99.0,128700000.0,5,2,3.3935722474281018,-76.540627951100774,Carolina Gomez Guerrero
117.0,128700000.0,5,3,4.6392624365080124,-74.221444000159877,Diego Arrieta Lopez
99.0,128700000.0,5,2,4.6400879829216422,-74.196780495793774,Marcela Gomez Villa
117.0,128700000.0,5,1,4.6332660740062135,-74.208111618465111,Carolina Castro Munoz
99.0,128700000.0,5,2,4.6679457036618057,-74.189423770750011,Sebastian Quintero Lopez
99.0,128700000.0,5,2,4.671327414417652,-74.1870461762103,Marcela Prieto Jaramillo
99.0,128700000.0,5,3,4.6693889548439085,-74.1998112532831,Carlos Jimenez Jaramillo
99.0,128700000.0,5,2,4.6326640968221557,-74.198051345221089,Santiago Jimenez Martinez
99.0,128700000.0,5,4,4.6756044129410821,-74.204858005629731,Nicole Rodriguez Gonzalez
117.0,128700000.0,5,2,4.6268398102386694,-74.203455339762272,Marcela Quintero Jaramillo
117.0,128700000.0,5,2,4.6315158683802755,-74.210356803633488,Diego Patino Restrepo
143.0,257400000.0,5,4,4.5699005376385005,-74.132857919446039,Laura Arrieta Garcia
198.0,257400000.0,5,1,4.6739484582329887,-74.193978092785258,Nicolás Castro Cifuentes
198.0,257400000.0,5,1,3.4020153413821563,-76.548125279924889,Lucas Cardenas Mendoza
198.0,257400000.0,5,2,4.6501391990573,-74.183812005915911,Andres Valencia Guerrero
117.0,257400000.0,5,1,4.7123713104146834,-74.152539615768063,Juliana Castillo Acosta
198.0,257400000.0,5,2,4.6547659866071189,-74.186395040180372,Diego Quintero Cano
198.0,257400000.0,5,2,3.3993511762899593,-76.5543661020884,Sebastian Perez Jaramillo
198.0,257400000.0,5,4,4.6347557260900958,-74.192196963489636,Andres Restrepo Garcia
198.0,257400000.0,5,4,4.6729076467627246,-74.189459652176822,Lucas Castillo Ramirez
198.0,257400000.0,5,3,3.4005103287045335,-76.556444283597187,Carolina Hernandez Quintero
143.0,257400000.0,5,2,4.5683883590252075,-74.122902014090315,Nicolás Hernandez Alvarez
117.0,257400000.0,5,1,4.6710050118843309,-74.154342435909427,Lucas Quintero Garcia
143.0,257400000.0,5,4,3.433021297544212,-76.566147613101023,Nicolás Uribe Jaramillo
98.0,166600000.0,5,1,4.81943369507729,-74.064414056067676,Laura Rodriguez Alvarez
119.0,166600000.0,5,3,3.421094817436273,-76.527457047736121,Carlos Arboleda Herrera
119.0,166600000.0,5,4,3.4040242979301087,-76.5266584109885,Antonia Prieto Alvarez
119.0,166600000.0,5,1,3.3969774622131945,-76.534783176465666,Carolina Diaz Restrepo
98.0,166600000.0,5,1,4.8206779330940632,-74.108851727104323,Nicolás Torres Lopez
